Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Tags Used,Auto Renews,Is Customizable,Is Personalizable,Description Character Count,Has Variants,Is Supply,Minimum Processing,Placement Of Listing In Shop,Shipped From,Shop Age,Visibility Score,Conversion Rate,Shop Digital Listing,Title Character Count,When Made,Who Made,Total Shop Sales,Listing Type,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
FOUR Waiting to Exhale Poster Board Canva Template – 90s Movie Party Decor I Editable Digital Download,https://www.etsy.com/listing/4452339671/four-waiting-to-exhale-poster-board,FreakinGoods,https://www.etsy.com/shop/FreakinGoods,29.89,44,1315,0,110,5,2 Mo.,89,3,3252,Paper & Party Supplies,,true,false,false,,false,true,,-1,,9,100,3.38,112,102,2020_2026,i_did,1808,download,"waiting to exhale,exhale party ideas,exhale a shot,exhale custom sign,exhale party favors,exhale table poster,exhale cricut design,exhale women retreat,four exhale poster,90 movie party decor,exhale poster set,birthday celebration,exhale themed party",waiting to exhale,exhale party ideas,exhale a shot,exhale custom sign,exhale party favors,exhale table poster,exhale cricut design,exhale women retreat,four exhale poster,90 movie party decor,exhale poster set,birthday celebration,exhale themed party
"Mobile Travel Itinerary Template, Editable Travel Planner, Digital Bali Guide, Girls Trip Organizer, Travel Agency Canva Vacation Template",https://www.etsy.com/listing/4318646413/mobile-travel-itinerary-template,FiloCreativeCo,https://www.etsy.com/shop/FiloCreativeCo,16.02,82,1314,-100,591,46,10 Mo.,819,5,22156,,,true,false,false,,false,false,,2,,23,100,2.67,20,138,2007_2009,i_did,3636,download,"travel itinerary,traveling guide,travel guide,weekend itinerary,girls trip itinerary,travel organizer,digital template,vacation planner,digital itinerary,travel agency,editable in canva,travel planner,travel social media",travel itinerary,traveling guide,travel guide,weekend itinerary,girls trip itinerary,travel organizer,digital template,vacation planner,digital itinerary,travel agency,editable in canva,travel planner,travel social media
"She&#39;s Ready to Pop Baby Shower Bundle, Red Pink Bow Soda Pop Theme, Cola Soda Pop Girl Baby Shower EDITABLE Canva Templates, Printable",https://www.etsy.com/listing/4440537829/shes-ready-to-pop-baby-shower-bundle-red,DaisydesignArts,https://www.etsy.com/shop/DaisydesignArts,31.28,42,1314,-50,99,9,3 Mo.,238,3,5172,Paper & Party Supplies,,true,false,false,,false,false,,-1,,29,100,1.91,549,138,2020_2026,i_did,17686,download,"red and pink,soda baby shower,ready to pop,she's ready to pop,retro baby shower,50s baby shower,diet coke baby,soda bar menu,dirty soda bar,shower soda bar,baby shower bundle,summer baby shower,pink coquette bow",red and pink,soda baby shower,ready to pop,she's ready to pop,retro baby shower,50s baby shower,diet coke baby,soda bar menu,dirty soda bar,shower soda bar,baby shower bundle,summer baby shower,pink coquette bow
Bachelorette/ Hen Weekend Itinerary Template: 15 Page Canva Planner (Digital),https://www.etsy.com/listing/4382790240/bachelorette-hen-weekend-itinerary,DetailandDesigns,https://www.etsy.com/shop/DetailandDesigns,22.65,58,1314,-100,304,13,6 Mo.,312,2,11152,,,true,false,false,,false,true,,0,,7,100,2.73,3,77,2007_2009,i_did,304,download,"hen party,hen itinerary,hen weekend,hen do planner,bachelorette,canva template,editable invite,party planner,bride to be,printable,weekend plan,bridal party,bacheloritinerary",hen party,hen itinerary,hen weekend,hen do planner,bachelorette,canva template,editable invite,party planner,bride to be,printable,weekend plan,bridal party,bacheloritinerary
Mickey Clubhouse Birthday Video Invitation (Digital Editable Canva Template),https://www.etsy.com/listing/4410941941/mickey-clubhouse-birthday-video,VectorNestParty,https://www.etsy.com/shop/VectorNestParty,23.86,55,1312,-100,170,15,5 Mo.,172,3,4910,Paper & Party Supplies,,false,false,false,,false,false,,3,,9,100,3.46,437,76,2007_2009,i_did,2633,download,"mickey invitation,video invitation,animated invitation,mickey clubhouse,magical invitation,clubhouse invitation,pink bow invitation,mickey movie invite,garden picnic party,fishing invitation,hot air balloon inv,minnie daisy party,train birthday party",mickey invitation,video invitation,animated invitation,mickey clubhouse,magical invitation,clubhouse invitation,pink bow invitation,mickey movie invite,garden picnic party,fishing invitation,hot air balloon inv,minnie daisy party,train birthday party
Quinceañera Digital Invitation Website with RSVP | Sweet 16 Princess Canva Template | Countdown Music Invite,https://www.etsy.com/listing/4444999852/quinceanera-digital-invitation-website,Templates4branding,https://www.etsy.com/shop/Templates4branding,36.96,36,1312,100,81,6,3 Mo.,144,2,6273,Paper & Party Supplies,,false,false,false,,false,false,,-1,,40,100,1.29,609,108,2020_2026,i_did,33169,download,"quinceanera rsvp,quinceanera website,quinceanera canva,quinceanera invite,quinceanera digital,digital quince invite,quince rsvp website,quince website,animated quince,sweet 16 invitation,sweet 16 rsvp,princess invite,editable invitation",quinceanera rsvp,quinceanera website,quinceanera canva,quinceanera invite,quinceanera digital,digital quince invite,quince rsvp website,quince website,animated quince,sweet 16 invitation,sweet 16 rsvp,princess invite,editable invitation
"Godparents proposal newspaper template, Printable Godparents gift, Will you be my Godmother, Godfather keepsake, Canva template, 164",https://www.etsy.com/listing/4309078545/godparents-proposal-newspaper-template,TheSpecialEditionCo,https://www.etsy.com/shop/TheSpecialEditionCo,29.62,44,1303,200,306,25,11 Mo.,474,2,17634,Paper & Party Supplies,,true,false,false,,false,false,,-1,,61,100,1.74,281,132,2007_2009,i_did,41548,download,"godparents newspaper,godparents proposal,godparents gifts,printable gifts,gotfather,gofmother,will you be my,newspaper buquet,flower buquet,digital download,newspaper template,proposal card,custom newspaper",godparents newspaper,godparents proposal,godparents gifts,printable gifts,gotfather,gofmother,will you be my,newspaper buquet,flower buquet,digital download,newspaper template,proposal card,custom newspaper
900+ Photobooth Templates Mega Bundle | Editable in Canva | All Kinds of Events & Occasions,https://www.etsy.com/listing/4377848005/800-photobooth-templates-mega-bundle,SignatureByBal,https://www.etsy.com/shop/SignatureByBal,81.29,16,1301,0,27,3,7 Mo.,68,0,2466,Paper & Party Supplies,,true,false,false,,false,false,,0,,11,84,1.09,277,91,2007_2009,i_did,520,download,"",--,--,--,--,--,--,--,--,--,--,--,--,--
"Canva Branding Kit Template, Modern Branding, Editable Logo, Business Card, Email Signature, Thank You Card, Facebook Youtube Twitter Cover",https://www.etsy.com/listing/4385800324/canva-branding-kit-template-modern,BrandingBabeCo,https://www.etsy.com/shop/BrandingBabeCo,81.27,16,1300,0,49,3,6 Mo.,460,1,8023,Paper & Party Supplies,,true,false,false,,false,false,,-1,,52,100,0.61,541,139,2007_2009,i_did,7947,download,"canva branding kit,modern branding,business card,thank you card,email signature,social media banners,instagram highlights,brand identity kit,brand style guide,branding bundle,branding package,logo templates,green pink branding",canva branding kit,modern branding,business card,thank you card,email signature,social media banners,instagram highlights,brand identity kit,brand style guide,branding bundle,branding package,logo templates,green pink branding
90th Birthday Invitation: Elegant Floral Ninetieth Celebration For Her (Canva Template),https://www.etsy.com/listing/4431710675/90th-birthday-invitation-elegant-floral,Littleeverandco,https://www.etsy.com/shop/Littleeverandco,19.65,66,1297,200,124,9,4 Mo.,73,2,2203,Paper & Party Supplies,,true,false,false,,false,false,,-1,,12,100,5.63,478,87,2007_2009,i_did,4026,download,"90th birthday invite,90 years loved,milestone birthday,elegant birthday,mum 90th birthday,elderly birthday,look who's 90,garden party invite,blush flowers invite,mom grandma woman,ninety 90,adult birthday,wildflower birthday",90th birthday invite,90 years loved,milestone birthday,elegant birthday,mum 90th birthday,elderly birthday,look who's 90,garden party invite,blush flowers invite,mom grandma woman,ninety 90,adult birthday,wildflower birthday
Instagram Templates for Luxury Real Estate Agents | Organic Modern Canva Marketing Kit,https://www.etsy.com/listing/4329928228/realtor-instagram-templates-organic,TheAgentHaus,https://www.etsy.com/shop/TheAgentHaus,17.98,72,1294,-100,45,8,9 Mo.,264,1,5065,,,true,false,false,,false,true,,0,,9,100,0.89,5,86,2020_2026,i_did,189,download,"realtor instagram,realtor canva,luxury realtor,instagram template,just listed,open house,social media,listing post,organic modern,luxury branding,branding template,luxury agent,realtor post",realtor instagram,realtor canva,luxury realtor,instagram template,just listed,open house,social media,listing post,organic modern,luxury branding,branding template,luxury agent,realtor post
400+ Faceless Instagram Carousel Templates | Aesthetic Canva Social Media Kit | TikTok & IG Slides | PLR MRR Digital Product,https://www.etsy.com/listing/4405072644/400-faceless-instagram-carousel,charmoodle,https://www.etsy.com/shop/charmoodle,11.44,113,1292,20,618,106,5 Mo.,888,21,16610,"Books, Movies & Music",,true,false,false,,false,false,,-1,,8,100,3.72,16,124,2007_2009,i_did,4507,download,"aesthetic carousel,carousel templates,viral carousel,instagram carousel,carousel plr,canva plr,dfy carousel,viral carousels,cozy carousels,threads carousels,instagram posts,social media content,bestseller",aesthetic carousel,carousel templates,viral carousel,instagram carousel,carousel plr,canva plr,dfy carousel,viral carousels,cozy carousels,threads carousels,instagram posts,social media content,bestseller
"Birthday Magazine Template, Personalized Gift for Best Friend and her, Editable Keepsake for Bestie and Sister, Custom Canva Templates",https://www.etsy.com/listing/4349715879/canva-birthday-magazine-template-custom,TheSpecialEditionCo,https://www.etsy.com/shop/TheSpecialEditionCo,23.04,56,1290,-100,773,63,8 Mo.,1194,8,46635,Paper & Party Supplies,,true,false,false,,false,false,,-1,,61,100,1.66,281,122,2007_2009,i_did,41548,download,"editable magazine,custom magazine,magazine template,birthday magazine,magazine cover,birthday gift,canva template,friendship gift,gift for her,personalized gift,digital download,printable gift,bestie birthday",editable magazine,custom magazine,magazine template,birthday magazine,magazine cover,birthday gift,canva template,friendship gift,gift for her,personalized gift,digital download,printable gift,bestie birthday
"Hand Drawn Wedding Bundle: Whimsical, Red, Handwritten Signs Canva Templates (Digital Download RB1)",https://www.etsy.com/listing/4360373830/hand-drawn-wedding-bundle-whimsical-red,DarciesDoodlesShop,https://www.etsy.com/shop/DarciesDoodlesShop,75.49,17,1283,0,16,1,8 Mo.,113,0,2135,Weddings,,true,false,true,,false,true,,3,,12,69,0.75,390,99,2007_2009,i_did,815,download,"wedding signage,wedding bundle,illustrated,red,handwritten,hand drawn,whimsical,wedding stationary,complete wedding set,wedding suite,reception signage,template,christmas",wedding signage,wedding bundle,illustrated,red,handwritten,hand drawn,whimsical,wedding stationary,complete wedding set,wedding suite,reception signage,template,christmas
"Winnie-the-Pooh Baby Shower Bundle, Little Honey, Classic Pooh Shower (Instant Download, Canva Template)",https://www.etsy.com/listing/4420792055/winnie-the-pooh-baby-shower-bundle,SleepyKoalaPaper,https://www.etsy.com/shop/SleepyKoalaPaper,55.78,23,1283,-100,70,1,4 Mo.,113,0,2887,Paper & Party Supplies,,true,false,false,,false,false,,1,,10,100,2.42,340,104,2007_2009,i_did,3756,download,"winnie the pooh,classic winnie pooh,little honey,beige gingham,pooh bear boy shower,hunny baby shower,baby shower bundle,baby shower set,baby shower games,editable printable,girl baby shower,storybook theme,gingham baby decor",winnie the pooh,classic winnie pooh,little honey,beige gingham,pooh bear boy shower,hunny baby shower,baby shower bundle,baby shower set,baby shower games,editable printable,girl baby shower,storybook theme,gingham baby decor
Its Fun to Be One – First Birthday Invitation Bundle | Editable Canva Template | Instant Download,https://www.etsy.com/listing/4421477312/its-fun-to-be-one-first-birthday,ClaudiaDigitalsPH,https://www.etsy.com/shop/ClaudiaDigitalsPH,55.78,23,1283,-100,38,5,4 Mo.,108,1,2274,Paper & Party Supplies,,true,false,false,,false,false,,-1,,10,100,1.67,247,97,2007_2009,i_did,1686,download,"it's fun to be one,first 1st birthday,invitation template,free canva invite,colorful colors,groovy design,with photo picture,primary bright color,for boys boy girl,decor decoration,toppers favor label,welcome banners,time capsule",it's fun to be one,first 1st birthday,invitation template,free canva invite,colorful colors,groovy design,with photo picture,primary bright color,for boys boy girl,decor decoration,toppers favor label,welcome banners,time capsule
Home Buyer 101 Webinar & Optin Page | Real Estate Marketing | Lead Generation | Buyer Consultation | Home Buyer Seminar | Home Buyer Webinar,https://www.etsy.com/listing/4432824168/home-buyer-101-webinar-optin-page-real,SmartAgentDocs,https://www.etsy.com/shop/SmartAgentDocs,64.09,20,1282,-100,44,4,4 Mo.,49,1,799,Paper & Party Supplies,,true,false,false,,false,false,,-1,,14,51,5.51,224,140,2007_2009,i_did,5392,download,"buyer packet,listing presentation,home buyer guide,canva template,buyer presentation,first time buyer,buying presentation,2026 home buyer,home buyer webinar,home buyer seminar,home buyer course,optin page,course optin page",buyer packet,listing presentation,home buyer guide,canva template,buyer presentation,first time buyer,buying presentation,2026 home buyer,home buyer webinar,home buyer seminar,home buyer course,optin page,course optin page
Seashells and Wedding Bells Bachelorette Itinerary Website | Customizable Canva Template for Bach Party Hen Party Coastal Beach Bachelorette,https://www.etsy.com/listing/4462483853/seashells-and-wedding-bells-bachelorette,SweetStellaTX,https://www.etsy.com/shop/SweetStellaTX,37.64,34,1280,-100,47,3,2 Mo.,32,2,790,Paper & Party Supplies,,true,false,false,,false,true,,3,,4,69,5.95,55,140,2020_2026,i_did,113,download,"bachelorette party,editable template,editable website,bachelorette website,wedding bells,beach bachelorette,bachelorette planner,editable itinerary,coastal bachelorette,bachelorette itinera,seashells and,seashells bachelore,last toast on the",bachelorette party,editable template,editable website,bachelorette website,wedding bells,beach bachelorette,bachelorette planner,editable itinerary,coastal bachelorette,bachelorette itinera,seashells and,seashells bachelore,last toast on the
